hhid,sex,kq2_b,kq2_c,kq2_d,kq2_e,kq2_f,kq2_g,kq7,kq33_a,kq33_b,kq34,kq37,kq38,kq39,kq40,kq41,kq42
22612,2,2,1,2,4,2,3,1,2,1,3,1,1,1,2,2,1
20612,2,3,3,3,3,3,2,1,2,3,3,3,1,2,2,2,1
15526,2,4,1,1,1,4,1,1,1,1,3,1,1,3,3,1,1
10518,2,3,2,2,3,3,2,3,1,1,3,3,1,1,1,1,1
41105,2,4,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1
47008,2,3,2,4,3,4,2,1,2,2,2,1,1,1,2,1,2
51502,2,3,2,3,2,3,2,1,1,2,2,1,1,1,2,1,1
38101,2,2,2,2,3,4,3,3,2,1,1,1,1,3,2,1,1
16737,2,4,2,1,2,4,1,3,2,2,4,2,1,4,1,2,1
31024,2,4,2,4,3,4,3,3,2,2,2,2,1,2,3,2,1
26134,2,3,2,3,4,3,2,3,2,3,3,2,1,1,1,2,1
18551,2,3,3,3,3,3,2,1,1,1,2,1,1,4,4,1,1
20165,2,3,1,4,4,4,3,1,4,1,1,2,1,4,2,2,1
17227,2,2,1,1,3,4,1,1,2,1,2,3,1,1,2,1,1
28525,2,3,1,1,3,4,2,3,3,2,4,2,1,2,2,2,2
19701,2,4,2,1,4,3,2,1,2,2,2,2,1,4,3,1,1
27604,2,4,1,2,1,4,3,1,1,2,3,1,1,1,1,2,1
34619,2,4,4,1,4,2,4,3,3,1,3,2,1,3,3,2,1
41114,2,4,2,2,3,3,3,3,4,9,1,1,1,4,4,2,1
12535,2,3,3,1,4,3,1,1,3,3,3,2,2,1,2,1,1
28111,2,1,2,1,4,4,1,3,2,2,3,3,1,4,2,2,9
27026,2,3,2,4,4,3,4,1,2,1,2,2,1,2,2,2,1
15238,2,2,4,1,3,3,2,1,2,2,3,3,1,2,2,1,1
12507,2,3,2,2,4,3,3,1,2,2,2,4,1,3,3,2,1
10620,2,3,1,3,4,3,3,1,3,3,2,3,1,2,2,1,1
10138,2,3,3,2,4,4,1,1,3,2,2,2,1,3,2,2,1
17041,2,4,4,3,2,4,1,3,1,1,2,3,1,4,4,2,1
31109,2,4,2,3,3,4,3,1,2,1,2,2,1,2,2,2,1
16221,2,2,4,2,2,4,3,1,2,1,2,2,1,1,2,2,1
18731,2,2,3,4,4,3,1,3,2,1,2,2,1,4,4,2,2
48606,2,4,3,3,3,4,1,3,1,1,3,2,1,2,4,2,1
12203,2,2,3,2,3,4,2,1,3,3,1,1,2,1,1,1,1
11115,2,3,1,2,1,4,3,1,1,1,2,2,2,1,2,2,1
23223,2,3,1,1,3,4,4,1,1,1,5,2,4,2,3,2,1
25545,2,2,3,2,4,4,3,3,2,3,3,1,1,2,2,1,1
10554,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1
21136,2,4,4,3,4,4,1,3,2,2,2,3,1,2,2,2,1
24512,2,3,2,3,3,3,3,3,3,2,3,2,1,2,2,1,1
15531,2,3,1,2,3,3,3,3,2,1,2,1,1,1,3,1,1
26734,2,3,2,3,4,3,3,3,2,4,3,2,1,1,2,2,1
45006,2,3,3,4,2,3,4,1,1,1,1,1,1,4,1,1,1
17226,2,2,4,3,3,4,2,2,3,2,2,2,1,2,2,1,1
50704,2,3,3,2,3,4,3,2,3,2,3,3,1,1,4,1,2
26236,2,3,3,3,4,4,2,1,2,2,4,1,1,4,2,1,1
11634,2,3,3,2,4,4,3,1,2,2,2,2,1,3,2,1,1
50010,2,1,1,1,2,4,2,1,4,1,2,1,2,1,1,2,2
11102,2,3,3,3,4,3,3,3,2,2,1,2,1,2,4,2,1
23132,2,4,1,1,4,1,4,3,2,2,2,1,1,1,1,1,1
27219,2,3,1,2,4,4,2,3,1,1,3,1,1,2,2,1,1
14121,2,3,2,2,3,4,4,1,1,1,2,3,1,4,3,2,1
18754,2,3,2,2,3,3,2,3,2,2,3,2,1,2,2,2,1
14526,2,4,2,1,2,4,2,3,3,2,3,2,1,1,2,2,1
24714,2,3,3,2,4,4,1,1,2,2,3,1,1,2,2,1,1
10023,2,2,3,1,1,4,1,1,1,1,3,1,1,4,1,1,1
14001,2,4,3,3,4,4,3,1,1,2,2,2,1,3,1,2,1
19116,2,3,2,2,2,4,3,3,2,1,3,2,1,1,1,2,1
17104,2,2,4,3,4,3,3,2,3,1,2,2,1,4,4,2,1
25543,2,3,1,1,4,1,4,1,1,1,3,1,1,1,1,1,1
41101,2,4,3,1,4,4,3,1,1,2,2,1,1,1,1,1,1
10516,2,3,4,2,3,4,3,1,1,1,3,1,1,1,1,2,1
13110,2,4,4,8,3,4,4,2,4,4,2,2,1,4,1,1,1
10528,2,3,3,1,2,3,2,1,2,2,2,2,1,1,3,2,1
14033,2,4,1,2,3,3,3,1,2,2,2,2,1,2,2,2,1
17107,2,2,2,2,3,4,3,1,2,2,2,2,1,1,1,2,1
11108,2,2,2,2,2,4,1,1,2,1,1,1,1,2,2,2,1
44114,2,4,3,4,3,4,2,3,2,1,2,4,1,1,1,1,1
24205,2,2,3,3,4,4,3,1,2,1,2,2,1,2,2,1,1
15511,2,3,2,2,4,3,3,1,2,2,3,3,1,2,3,1,1
42503,2,1,1,1,4,3,3,3,2,2,2,1,1,2,2,1,1
21032,2,4,3,1,4,3,4,1,3,1,2,2,1,1,1,1,1
19509,2,4,3,1,4,4,1,1,1,2,4,2,1,1,1,1,1
12022,2,3,2,4,3,4,2,1,1,2,2,2,1,3,4,2,1
16020,2,2,3,1,4,4,2,3,1,1,2,1,1,1,2,2,1
26251,2,3,2,4,4,4,1,3,1,1,2,1,1,2,2,1,1
10509,2,1,4,3,4,4,2,2,1,2,3,3,1,4,4,2,1
36201,2,3,2,2,3,4,9,3,2,1,2,1,1,1,2,2,1
40208,2,3,2,4,4,3,2,1,2,3,2,1,1,1,2,1,1
18752,2,2,2,2,3,3,2,1,1,1,2,1,1,1,1,2,1
22118,2,4,1,2,3,2,3,1,1,2,2,2,2,4,1,2,1
26723,2,2,2,1,4,3,3,1,1,2,4,2,1,2,2,2,1
42708,2,3,2,2,4,3,2,1,1,2,3,3,1,1,2,1,1
31132,2,2,3,3,3,3,3,3,3,3,4,3,1,4,2,1,2
13013,2,4,1,1,2,4,3,1,2,2,2,1,1,2,2,2,1
30108,2,4,2,2,3,3,2,1,1,1,2,2,2,1,1,1,1
15149,2,2,2,2,3,4,2,1,2,3,3,2,1,1,1,1,1
24715,2,3,2,1,3,4,3,9,2,2,5,2,1,1,1,1,1
10021,2,4,1,2,3,4,2,3,1,2,1,1,1,2,4,2,1
23514,2,3,2,3,4,4,2,1,2,3,3,3,2,1,2,1,1
27616,2,1,1,2,3,4,2,1,2,2,3,1,1,1,2,1,1
20161,2,3,1,2,3,4,3,3,1,1,3,3,1,4,3,1,1
15509,2,2,1,3,3,3,4,3,2,1,2,1,1,4,2,2,1
43105,2,4,1,4,4,4,2,3,2,1,2,2,1,2,2,2,1
28037,2,4,4,3,4,4,3,3,1,1,1,1,1,1,1,2,1
34207,2,3,2,1,3,3,2,1,1,1,1,1,1,1,1,1,1
13716,2,3,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1
17123,2,2,3,2,4,4,2,1,2,2,2,1,1,4,4,1,1
35616,2,4,2,2,4,4,2,1,2,1,2,2,1,2,3,1,1
35126,2,4,1,1,1,1,2,3,9,1,2,2,1,4,4,2,1
18770,2,3,3,2,3,2,2,3,3,2,3,3,1,2,2,1,1
11020,2,3,3,1,4,4,2,1,1,2,2,2,1,2,2,1,1
22726,2,2,1,3,3,3,3,1,2,3,4,2,1,2,1,1,1
40512,2,3,2,2,2,3,3,3,4,1,3,2,1,1,2,2,2
24524,2,3,3,2,3,4,3,3,3,3,4,3,1,2,2,2,1
45615,2,4,3,2,4,4,2,2,1,1,3,2,2,1,1,1,2
51508,2,4,9,4,2,4,4,3,2,2,2,2,1,3,3,2,1
16220,2,2,4,4,3,3,2,3,2,1,2,3,2,3,3,2,1
15004,2,3,2,2,3,3,2,3,2,1,2,2,2,2,3,2,9
45214,2,3,1,1,3,3,3,3,2,2,4,3,1,2,2,1,2
17538,2,3,3,2,3,3,2,1,2,2,3,2,1,4,4,1,1
26746,2,2,3,3,4,3,1,1,2,3,4,3,1,4,4,2,1
35124,2,2,4,4,4,3,3,3,4,2,1,1,1,4,4,1,2
35031,2,3,3,3,2,3,4,3,2,1,2,4,1,1,1,2,1
43008,2,1,3,1,4,4,3,3,2,2,4,2,1,2,2,2,1
52107,2,2,4,1,4,3,4,3,2,1,3,1,1,4,4,2,1
12037,2,3,3,3,3,3,3,2,2,2,2,2,1,4,1,1,1
22028,2,3,3,3,3,3,3,3,2,3,2,1,1,2,2,2,1
19120,2,3,2,2,3,3,3,1,1,1,3,1,1,1,1,2,2
18618,2,4,2,3,3,2,2,3,2,2,4,1,1,2,2,1,1
26524,2,3,3,3,3,3,2,1,1,3,4,2,1,2,2,2,1
15030,2,4,2,1,1,4,3,1,2,3,2,2,1,4,2,1,1
11003,2,2,1,1,2,3,2,3,1,2,2,1,1,2,2,2,1
32505,2,4,2,1,3,4,2,1,2,1,1,2,1,1,2,2,1
26642,2,1,4,3,3,4,2,1,2,2,4,4,1,4,2,2,1
24138,2,3,3,1,3,4,2,3,2,4,3,2,2,2,2,2,1
11735,2,2,2,1,2,4,4,3,1,1,3,1,1,1,1,1,1
52102,2,3,2,1,4,4,2,3,1,1,1,1,1,1,2,1,1
44708,2,2,3,1,4,4,4,3,1,1,2,2,2,1,1,1,1
23503,2,4,4,3,2,3,2,1,1,1,4,3,1,1,1,2,1
34203,2,3,3,3,3,4,1,1,3,1,3,3,1,3,3,2,1
15231,2,3,2,2,2,2,3,3,1,1,2,2,1,4,2,1,1
28255,2,2,2,1,4,1,3,2,3,2,3,3,1,2,4,1,2
